orig_index,text,lat,long
9156,"Travelodge London Bromley, 37 LONDON ROAD BROMLEY, BR11DG",51.4103305,0.0099824
23701,"Abode Glasgow, 129 Bath Street Glasgow Scotland, Glasgow City, G22SZ",55.86424,-4.259853
39034,"hub by Premier Inn London Covent Garden, 110 St Martins Lane London, Westminster, WC2N4BA",51.51012421,-0.126936004
9236,"Beautiful City Centre Apartment, 25 Forth Street, City of Edinburgh, EH13LE",55.957884,-3.186491
21641,"Globe Hotel, 71 North Station Road ColchesterEssex, East of England, CO11RQ",51.8959,0.8959
49062,"Sebastians, 45 Willow Street Oswestry, Shropshire, West Midlands, SY111AQ",52.8604,-3.057427
51377,"The Seaview Hotel, Seaview Road Boddam, Aberdeenshire, AB423NS",57.47327,-1.78118
48433,"Mercure Norwich Hotel, 121 To 131 Boundary Rd Norwich, East of England, NR32BA",52.65294,1.26653
37,"Copthorne Hotel Aberdeen, 122 Huntly Street Aberdeen, Aberdeen City, AB101SU",57.145905,-2.111812
46809,"Otterburn Castle, Otterburn Northumberland, North East, NE191NS",55.23231,-2.17788
37226,"Sheraton Skyline Hotel London Heathrow, Heathrow Airport Bath Road Bath RoadHayes, Hillingdon, London, UB35BP",51.48079,-0.436582
3665,"The Halcyon, SOUTH PARADE, 2-3 BATH, Bath and North East Somerset, South West, BA24AA",51.38012486,-2.35683202
67491,"The Keep, 8 South Street Yeovil Somerset, South West, BA201QE",50.94067,-2.63275
169,"The Royal Hotel, 53-57 Victoria Street Stromness Orkney Islands, KW163BS",58.96271,-3.29914
33626,"Eastgate Hotel, 6 Charnley Road Blackpool Blackpool, North West, FY14PF",53.81528,-3.04895
64522,"Castle Limes Hotel, 2-4 Coventry Road Warwick, West Midlands, CV344LJ",52.28405,-1.5805
10881,"Clayton Hotel Cardiff, St Mary Street Cardiff Wales, CF101GD",51.476272,-3.176339
38102,"London Marriott Hotel Twickenham, 198 Whitton Road Twickenham, Richmond upon Thames, London, TW27BA",51.455105,-0.339483
33859,"Queens Plaza Hotel, 256-258 Queens Promenade  Blackpool, North West, FY29HB",53.85133,-3.05201
8232,"Granville Hotel, 124 Kings Road Brighton, BN12FY",50.821536,-0.149732
34032,"Golden Strand Hotel, 43 Osborne Road Blackpool, North West, FY41HQ",53.79443,-3.05245
1166,"Nether Grange, Marine Road Alnmouth Alnmouth Alnwick, Northumberland, North East, NE662RZ",55.387561,-1.610993
56906,"The Homestar, 14 Firbeck Avenue SkegnessLincolnshire, East Lindsey, East Midlands, PE253JY",53.1384,0.34065
37755,"Hotel Indigo London Tower Hill, 142 Minories Matheson House London, City of London, EC3N1LS",51.512737,-0.075657
12432,"Travelodge Newbury Chieveley M4, Moto Service Area A34 Oxford Road Chieveley Moto Service AreaChieveley Newbury, West Berkshire, South East, RG189XX",51.4510994,-1.308470964
6187,"Kingsbury Hotel, 579 New South Promenade Blackpool, North West, FY41NG",53.78617,-3.05753
4184,"Copthorne Hotel Merry Hill Dudley, Level Street, Dudley, West Midlands, DY51UR",52.4842017,-2.116247952
4066,"Hotel Columbus, 141, Sussex Gardens, London",51.5148943,-0.17243995
2477,"The Residence, 99-101, Hornby Road, Blackpool, , United Kingdom, North West, FY14QP",53.8042108,-3.053397
2331,"Kings Court Hotel, 34, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",53.8353925,-3.0514838
2622,"Telstar Guest House, 77, St Davids Hill, Exeter, , United Kingdom, South West, EX44DW",57.4102412,-6.201607
2329,"Fairmont Hotel, 40, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",53.835394,-3.0513122
2392,"Henson Hotel, 23, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",53.7863217,-3.0565832
2900,"Bryn Derwen Guest House, 34, Abbey Road, Llandudno, , GB, Conwy, LL302EE",53.3247329,-3.837077
5414,"The Little Haven, River Drive, South Shields, South Tyneside, North East, NE331LH",55.00518374,-1.426297041
9539,"Stanwell House Hotel, 14,15, High Street, Lymington, , GB, New Forest, South East, SO419AA",51.6355089,-0.46608095
8441,"Carlisle Station hotel, Court Square, Carlisle, Cumberland, North West, CA11QY",52.40861735,-3.8439323
2775,"Novotel Stansted Airport, Round Coppice Road, Stansted, , GB, Uttlesford, East of England, CM241SF",55.2003508,-6.6450657
2415,"The Carlton, 64, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.8156354,-3.0506117
961,"The Priest House Hotel, Park Lane, Derby, , United Kingdom, North West Leicestershire, East Midlands, DE742RR",50.4187812,-5.0900787
10167,"Aberdeen Northern Hotel, 1-3, Great Northern Road, Aberdeen, Aberdeen City, AB243PS",57.1622012,-2.116518223
8249,"The Glenburn Hotel, New Road, Windermere, Westmorland and Furness, North West, LA232EE",56.70599185,-3.7468423
2407,"Sandy Beach Hotel, 96-98, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.8160613,-3.0492921
5782,"Swan Hotel, 46, Greengate Street, Stafford, West Midlands, ST162JA",51.90449095,-2.07654695
2455,"Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.8159742,-3.0485585
2505,"The Hollingdales Hotel, Tyldesley Road, Blackpool, , United Kingdom, North West, FY15DH",51.5457401,-0.1182029
4542,"The Eaton Hotel, 279, Hagley Road, Birmingham, , GB, West Midlands, B169NB",52.47204365,-1.946845053
6822,"Falcon Hotel, 11, Norfolk Square, London, Westminster, W21RU",51.5154322,-0.1736429
1591,"Premier Inn, 141, West Nile Street, Glasgow, , United Kingdom, Glasgow City, G12RN",51.1403047,-2.7341668
5087,"Holiday Inn Taunton M5 J25, Deane Gate Avenue, Taunton, Somerset, , GB, South West, TA12UA",57.5925434,-3.70749725
4813,"Travelodge, Lower Street, Newcastle-under-Lyme, West Midlands, ST52RS",57.87956205,-4.02290595
9604,"Byron Hotel, 36-38, Queensborough Terrace",51.5120362,-0.185159208
2899,"Epperstone Hotel, 15, Abbey Road, Llandudno, , GB, Conwy, LL302EE",53.3243019,-3.8368893
840,"Regent Hotel, 41, Regent Street, Cambridge, , United Kingdom, East of England, CB21AB",55.8589791,-4.2468479
7133,"Lyzzick Hall Hotel, Underskiddaw, Cumberland, North West, CA124PY",52.58717535,-2.1401395
633,"Marine North Berwick, 18, Cromwell Road, North Berwick, , United Kingdom, East Lothian, EH394LZ",51.9385851,-2.0293338
9738,"The Greenwood Hotel, 674, Whitton Avenue West, Northolt, , GB, Ealing, London, UB54LA",51.55301845,-0.351486465
2478,"The Beechfield, 106-110, Hornby Road, Blackpool, , United Kingdom, North West, FY14QS",53.8041918,-3.0541346
1968,"Scotland's Hotel, 38 - 40, Bonnethill Road, Pitlochry, , United Kingdom, Perth and Kinross, PH165BT",55.9496243,-3.2185163
1212,"Alexander Thomson Hotel, 320, Argyle Street, Glasgow, , United Kingdom, Glasgow City, G28LY",54.5739089,-0.9309919
2887,"Karden House, 16, Charlton Street, Llandudno, , GB, Conwy, LL302AA",53.3217514,-3.8267183
2297,"Hotel Segantii, 14, Empress Drive, Blackpool, , United Kingdom, North West, FY29SE",53.8354128,-3.0522261
2295,"The Fern Royd, 35, Holmfield Road, Blackpool, , United Kingdom, North West, FY29TE",53.8351469,-3.0532319
7897,"Tuckers Inn, 11, Saltburn Road, Invergordon, Highland, IV180HH",57.6898886,-4.158453718
5818,"Strawberry Bank Hotel & Restaurant, Main Road, Meriden, Solihull, West Midlands, CV77NF",52.43692713,-1.647464772
2947,"21212, 3, Royal Terrace, Edinburgh, , United Kingdom, City of Edinburgh, EH75AH",51.4815386,-0.4617164
5618,"London Kings Hotel, 254, Edgware Road, London, , GB, Westminster, W21DS",51.5192195,-0.16860884
1466,"Lowena, Mount Wise, Newquay, , United Kingdom, Cornwall, South West, TR72BX",52.7744587,-1.2102984
7686,"Albion House, 27, Albion Place, Ramsgate, Thanet, South East, CT118HQ",52.9767036,-0.68102545
5382,"Hotel Pelirocco, 10, Regency Square, Brighton and Hove, South East, BN12FG",50.8232626,-0.1499586
4887,"Moulin Hotel, Kirkmichael Road, Moulin, Perth and Kinross, PH165EW",56.71276291,-3.726736151
9662,"The Llandudno Hotel, 10, Church Walks, Llandudno, , GB, Conwy, LL302HG",53.3271823,-3.833983906
6080,"No. 5, 5, Durley Road, Bournemouth, Christchurch and Poole, South West, BH25JQ",50.7180821,-1.88938745
5380,"Artist Residence, 33, Regency Square, Brighton and Hove, South East, BN12GG",50.77979485,-1.07609945
10106,"Premier Inn, 249, Yarmouth Road, Lowestoft, East Suffolk, East of England, NR324AA",50.82563485,-0.1779897
4675,"Signature Townhouse Hyde Park, 36, Lancaster Gate",51.51265255,-0.180284172
4658,"Courtyard by Marriott London Heathrow Airport, 1, Nobel Drive, Hayes, , GB, Hillingdon, UB35EY",51.48131235,-0.432607766
1187,"The Crags Hotel, 101, Main Street, Callander, , GB, Stirling, FK178BQ",56.2431474,-4.2119797
5776,"George Hotel, 41-49, Saint Georges Road, Cheltenham, Gloucestershire, South West, GL503DZ",51.54563765,-1.7410731
2443,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.8153836,-3.0485102
8865,"Best Western The Rose & Crown, East Street, Colchester, East of England, CO12TZ",51.89022365,0.916583863
2466,"Lyndene Hotel, 106, Coronation Street, Blackpool, , United Kingdom, North West, FY14QQ",53.8035736,-3.0538302
5331,"Premier Inn, Arterial Road, Rayleigh, Rochford, East of England, SS67SP",55.9400935,-3.3114367
5430,"Hotel Miramar, 158, Station Road, Carmarthenshire, SA151YU",51.6739258,-4.16020151
749,"Novotel, 80, Lauriston Place, Edinburgh, , GB, City of Edinburgh, EH39DG",55.945101,-3.1996608
600,"Globe Inn, 9, High Street, West Devon, , United Kingdom, South West, TQ138AJ",51.8620408,-1.2261697
8830,"Sheriff Hotel, 115, Warwick Way, London, , GB, Westminster, SW1V4HT",51.49088805,-0.144879211
9980,"Cotford Hotel, 51, Graham Road, Malvern, Malvern Hills, West Midlands, WR142HU",53.81907075,-3.0539699
4789,"Travelodge, 10-42, King's Cross Road, London, Islington, WC1X9QE",51.52708315,-0.114128467
2426,"The Lismain Hotel, 3, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",53.8148119,-3.0502724
6773,"Princes Marine Hotel, 153, Kingsway, Hove, , GB, Brighton and Hove, South East, BN34GR",57.50161635,-4.24780525
6492,"Blenheim Mount, 207, Promenade, Blackpool, North West, FY15DL",53.80813985,-3.054967
2400,"Boltonia Hotel, 124-126, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",53.7876885,-3.0570425
2196,"Stay2a, 2a, Bouverie Road West, Folkestone, , United Kingdom, Folkestone and Hythe, South East, CT202RX",51.4120539,-2.4905089
6415,"Shakespeare Hotel, 22-28, Norfolk Square, London, , GB, Westminster, W21RS",51.51595965,-0.1739189
2761,"Augill Castle, Leacett Lane, Church Brough, , United Kingdom, Westmorland and Furness, North West, CA174DE",51.3749114,-0.0903583
2453,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.8157605,-3.0492291
872,"The Brudenell, Brudenell Street, East Suffolk, , United Kingdom, East of England, IP155BU",53.4302613,-1.0210171
2502,"Crystals On The Prom, 263, Promenade, Blackpool, , GB, North West, FY16AH",53.8056309,-3.0549784
1407,"Travelodge Ipswich Beacon Hill, A140, Coddenham, , United Kingdom, Mid Suffolk, East of England, IP68LP",55.86664,-4.2656444
178,"Britannia Hotel, Saint James's Street, Nottingham, , United Kingdom, East Midlands, NG16BN",52.3411919,0.5084877
7647,"Farlam Hall, Brampton, Cumberland, North West, CA82NG",56.39765005,-3.42994385
6490,"Craig-y-Don Hotel, 209-213, Promenade, Blackpool, North West, FY15DL",53.80849025,-3.05511075
6450,"Inchture Hotel, Main Street, Inchture, Perth and Kinross, PH149RN",58.79015095,-3.18481305
9149,"Park House Hotel, Promenade, Blackpool, North West, FY12HA",58.04297215,-4.4589293
10322,"Palm Court Hotel, 9-12, North Drive, Great Yarmouth, East of England, NR301EG",57.13452425,-2.12714975
2292,"The Pembroke, 11, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",53.8354271,-3.0528511
2553,"Bedford Hotel, Clifton Drive South, Lytham St Annes, , United Kingdom, Fylde, North West, FY81HN",53.7493929,-3.0290809
938,"Cairndow Stagecoach Inn, A83, Cairndow, , United Kingdom, Argyll and Bute, PA268BN",57.0514179,-3.0525269
1904,"Waverley Hotel, 57, Curzon Street, Maryport, , United Kingdom, Cumberland, North West, CA156LW",52.2102802,0.1180709
4641,"DoubleTree by Hilton Hotel Southampton, Bracken Place, Southampton, Test Valley, South East, SO163RB",51.52431445,-3.23982045
146,"Kings Cross Inn Hotel, 9-11, Euston Road, London, , United Kingdom, Camden, NW12SA",54.4022955,-3.3725274
5959,"Raynscourt Lodge, 16, Euston Road, Great Yarmouth",52.60974305,1.736216593
10603,"Harrison's Aparthotel, 23, North John Street, Liverpool, North West, L25QU",53.42998095,-1.355808
8831,"The Grapevine Hotel, 117, Warwick Way, London",51.4908737,-0.144983863
2485,"GR8 Hotel, Central Drive, Blackpool, , United Kingdom, North West, FY15QB",53.8141602,-3.0483097
5367,"The Queensbury, 58, Regency Square, Brighton and Hove, South East, BN12FF",52.4148895,-1.93592285
6117,"The Talbot Hotel, 14, New Street, Ledbury, Herefordshire, County of, West Midlands, HR82DX",50.45827445,-3.54310345
9812,"Baltimore Hotel, 250, Marton Road, Middlesbrough, North East, TS42EZ",51.0761619,1.1722287
5568,"Novotel, 40, Hanover Street, Liverpool, North West, L14LN",51.5077391,-0.132316
1153,"Holiday Inn, Derby, , United Kingdom, East Midlands, DE12AY",54.6626512,-2.7565962
26,"Baker Arms, Ashendene Road, East Hertfordshire, , United Kingdom, East of England, SG138PX",53.9563897,-1.0805899
2359,"Bramleigh Hotel, 13-15, Gynn Avenue, Blackpool, , United Kingdom, North West, FY12LD",53.8308641,-3.0548355
842,"Novotel, 181, Pitt Street, Glasgow, , GB, Glasgow City, G24DT",55.8643595,-4.2652844
2790,"The Charm Brighton Boutique Hotel, 20-21, New Steine, Brighton, , United Kingdom, Brighton and Hove, South East, BN21PD",56.4128364,-5.472371
10821,"Calypso Hotel, 39-41, Albert Road, Blackpool, North West, FY14TA",53.8147156,-3.0519425
3254,"The Half Moon Hotel & Restaurant, 25-28, West Street, Alford, , GB, East Lindsey, East Midlands, LN139DG",55.8587866,-4.2595607
5577,"Travelodge, Elstree Way, Borehamwood, Hertsmere, East of England, WD61SD",50.36798725,-4.12839555
2483,"Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",53.81372,-3.0468345
7613,"Osborne Hotel, 13-15, Osborne Road, Newcastle upon Tyne, North East, NE22AE",54.98838395,-1.605779437
3227,"Timbertop Suites, 8, Victoria Park, Weston-super-Mare, , United Kingdom, North Somerset, South West, BS232HZ",55.5015321,-5.3325993
2434,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.8151128,-3.0493444
9416,"Station Hotel, Nottingham, , GB, Ashfield, East Midlands, NG157TQ",53.03862835,-1.19817372
10493,"Edwardene Hotel, 26, Southey Street, Keswick, Cumberland, North West, CA124EF",53.18744875,-2.89002795
8139,"Melbourne Ardenlea, 4,6, Queen's Road, Shanklin, , GB, Isle of Wight, South East, PO376AN",50.62870265,-1.1758716
9207,"The Anchor, 25, Main Street, Ely, East Cambridgeshire, East of England, CB62ST",50.34877345,-3.56682275
5333,"Sunny Beach, 31, Esplanade, Shanklin, , GB, Isle of Wight, South East, PO376EA",51.57726665,0.60056675
9725,"The Town House, 34, Old Elvet, Durham, County Durham, North East, DH13HN",54.77494865,-1.56822527
9670,"Fir Grove Hotel, Knutsford Old Road, Warrington, North West, WA42LD",50.67659855,-3.8736767
8805,"The Rose and Crown, 55, High Street, London, Merton, SW195BA",51.4258477,-0.22022306
2445,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.8154897,-3.0482366
2414,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.8157003,-3.0503891
4523,"Derby Mickleover Hotel, Etwall Road, Derby, South Derbyshire, East Midlands, DE30XX",51.50693465,-0.09312645
4072,"Belmont Hotel, 104, Sussex Gardens, London, Westminster, W21UH",51.51624725,-0.171398646
2428,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.8145649,-3.0501544
5545,"The Balmoral Hotel, 28, South Parade, Skegness, , GB, East Lindsey, East Midlands, PE253HW",51.72304305,-2.11287075
2410,"The Georgian Hotel, 82-86, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.8159267,-3.0496408
2376,"Sinatra's Hotel, 8, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",53.7866655,-3.0576522
5685,"The Ned, 27, Poultry, London, City of London, EC2R8AJ",51.51372655,-0.090037995
3128,"The Lake Isle Hotel & Restaurant, 16, High Street East, Oakham, , GB, Rutland, East Midlands, LE159PZ",51.5051403,-0.1924813
4061,"Albro House, 155, Sussex Gardens, London",51.5146452,-0.1727688
4079,"Orchard Hotel, 86-90, Sussex Gardens, London, Westminster, W21UH",51.51642995,-0.17109555
2164,"Tune Hotel - Liverpool, City Centre, 3-19, Castle Street, Liverpool, , United Kingdom, North West, L24SX",50.8492017,-0.5475183
2641,"Park Hotel, 327, Cranbrook Road, Ilford, , GB, Redbridge, London, IG14UE",51.5676856,0.0650918
6478,"The Big Blue Hotel, Clifton Drive, Blackpool, North West, FY41ND",57.47269115,-4.22357045
3790,"The Podworks, 32-34, Henry Street, Liverpool, , United Kingdom, North West, L15BS",51.6826253,-4.1740843
5394,"Mercure Brighton Seafront, 149, Kings Road, Brighton, Brighton and Hove, South East, BN12PP",50.820727,-0.14446425
2377,"New Odyssey Hotel, 4, Burlington Road West, Blackpool, , United Kingdom, North West, FY41NL",53.7868271,-3.0576468
2608,"Aald Northville Hotel, South Parade, Whitley Bay, , United Kingdom, North Tyneside, North East, NE262RE",55.0431555,-1.4434891
2607,"Dunes Hotel, South Parade, Whitley Bay, , United Kingdom, North Tyneside, North East, NE262RF",55.0442002,-1.4425704
9598,"White Hart Hotel, 91, Bailgate, Lincoln, East Midlands, LN13AR",51.86741855,-0.41739375
4020,"Crowne Plaza, 17, Wollaton Street, Nottingham, East Midlands, NG15RH",52.95542235,-1.153377292
2449,"The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",53.8155435,-3.0499103
2479,"Norwood Hotel, 50-52, Read's Avenue, Blackpool, , United Kingdom, North West, FY14DE",53.8144492,-3.0467397
369,"The Bay Hotel, Burntisland Road, Kinghorn, , United Kingdom, Fife, KY39YE",51.8589162,-2.1178056
11366,"Best Western Derwent Manor Hotel, Consett, Northumberland, North East, DH89BB",54.85224745,-1.88316044
4982,"The Jade, 52, Hogarth Road, London, , GB, Kensington and Chelsea, SW50PU",51.49373165,-0.191382743
199,"Victor Hotel, 51, Belgrave Road, London, , United Kingdom, Westminster, SW1V2BP",56.4206351,-5.4713891
1251,"Tenison Towers, 148, Tenison Road, Cambridge, , United Kingdom, East of England, CB12DP",55.1286743,-3.4414354
1214,"Grapevine Hotel, Sheep Street, Cheltenham, , United Kingdom, Cotswold, South West, GL541JW",55.8589242,-4.2616336
8919,"Seaton Hotel, The Front, Hartlepool, North East, TS251BS",54.0190734,-2.1364707
9009,"The Crown and Cushion, 84, High Street, Windsor and Maidenhead, South East, SL46AF",54.33050625,-2.7418998
6096,"The Manchester Hotel, 56, Saint Michael's Road, Bournemouth, Christchurch and Poole, South West, BH25EB",50.7172872,-1.8854382
7290,"Empire Hotel, 73, Church Walks, Llandudno, , GB, Conwy, LL302HE",53.3275769,-3.833247861
9342,"Park Grand Marble Arch, 31, Great Cumberland Place, London, Westminster, W1H7TA",51.51511875,-0.16016994
4848,"Premier Inn, Stratford Road, Solihull, West Midlands, B904EP",52.38428921,-1.795789997
5536,"Greystones Hotel, 10, South Parade, Skegness, , GB, East Lindsey, East Midlands, PE253HW",52.30819185,-1.94478775
2566,"Lorna Doone Hotel & Restaurant, High Street, Minehead, Somerset, , GB, South West, TA248PS",51.5033858,-3.5795629
2444,"Kingsway Hotel, 68, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.8154057,-3.0484378
2441,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.8153313,-3.0486577
10811,"Dunskaith Villa, 33, Greig Street",57.47809875,-4.23269376
10304,"Melandre Hotel By Saba, 75, Shepherds Bush Road, London, GB",51.49903735,-0.221799643
5624,"Macdonald Manchester Hotel, 91, London Road, Manchester, North West, M12PG",53.3651497,-2.2754897
2389,"Corona Hotel, 18-20, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",56.3931461,-4.1194184
3075,"Aspen Apartments, 176, Sussex Gardens, London, , United Kingdom, Westminster, W23UA",53.7752072,-2.897062
6644,"Lifehouse Spa & Hotel, Frinton Road, Thorpe-le-Soken, Tendring, East of England, CO160JD",51.5083518,-0.13107805
11283,"Knights Hill Hotel and Spa, Grimston Road, King's Lynn, King's Lynn and West Norfolk, East of England, PE303HQ",51.53193795,-0.1219018
4468,"Travelodge London Central Southwark, 202-206, Union Street, London, SE10LH",51.46506925,-0.98086805
9173,"Braemar Hotel, 260, Queen's Promenade, Blackpool, North West, FY29HB",56.70281165,-3.7254385
4060,"Balmoral House Hotel, 157, Sussex Gardens, London",51.51474575,-0.172756177
234,"The Bank House Hotel, Church Street, Uttoxeter, , United Kingdom, East Staffordshire, West Midlands, ST148AG",51.2690815,-1.0883653
7132,"Ely House Hotel, 53, Tettenhall Road, Wolverhampton, West Midlands, WV39NB",52.58644445,-2.143307786
5385,"Beach Hotel, 1-4, Regency Square, Brighton, Brighton and Hove, South East, BN12FG",50.8227622,-0.15095415
613,"Polurrian Hotel, Polurrian Road, Helston, , United Kingdom, Cornwall, South West, TR127EN",52.3371484,-1.290764
7438,"The InterContinental Edinburgh - The George, 19-21, George Street, Edinburgh, City of Edinburgh, EH22PB",55.9541356,-3.196414909
3387,"Gotham Hotel, 100, King Street, Manchester, , United Kingdom, North West, M24WU",53.482135,-2.2441151
2405,"The Arabella, 102, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.8161674,-3.0490561
2435,"Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.8151365,-3.049272
4096,"StâÂºdyo Paddington by Bridgestreet, 190, Sussex Gardens",51.51602995,-0.17183815
8420,"The Richmond, 24, Hatton Garden, Liverpool, North West, L32AA",51.44219005,0.3610869
3323,"Ambassador Hotel, 22,23, New Steine, Brighton, , GB, Brighton and Hove, South East, BN21PD",50.8276683,-0.1642397
2892,"The Tunbridge Wells Hotel, 58, The Pantiles, Tunbridge Wells, , United Kingdom, South East, TN25TE",56.1444791,-4.3801941
7243,"Westminster Hotel, 63, City Road, Chester, Cheshire West and Chester, North West, CH13AF",54.6643179,-3.3608259
774,"The Beauchamp, 24-27, Bedford Place, London, , United Kingdom, Camden, WC1B5JH",53.7623981,-2.6969748
3554,"Blue Peter Hotel, 23, Main Street, Kirkcolm, , United Kingdom, Dumfries and Galloway, DG90NL",51.8079622,-1.6385387
2330,"Langtry's, 36, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TA",53.8353901,-3.0513926
3016,"The Standard London, Argyle Square, London, , United Kingdom, Camden, WC1H8AS",53.4775495,-2.2323003
6695,"Premier Inn, Fitzroy Road, Exeter, South West, EX13LJ",51.53715305,0.0799384
2438,"Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.8152189,-3.0490359
6465,"Northwick Hotel, Waterside, Evesham, Wychavon, West Midlands, WR111BT",56.50154355,-6.80630295
4426,"Premier Suites Liverpool, 7, Hatton Garden, Liverpool, North West, L32FE",52.4858229,-1.905094
5279,"Premier Inn, Kingsway North, Gateshead, North East, NE110NU",54.973169,-1.618044
3916,"Mercure Nottingham Sherwood Hotel, 296, Mansfield Road, Nottingham, East Midlands, NG52BT",52.9700375,-1.153062597
850,"Hilton Edinburgh Carlton, 19, North Bridge, Edinburgh, , United Kingdom, EH11SD",50.8910398,-3.8773227
5434,"Holiday Inn Express, Thremhall Avenue, Stansted, Uttlesford, East of England, CM241PY",55.5455923,-2.2868732
10797,"Haylie Hotel, 138, Irvine Road, Largs, , GB, North Ayrshire, KA308EY",55.78542825,-4.858638992
4174,"Cathedral Quarter Hotel, 16, Saint Mary's Gate, Derby, East Midlands, DE13JR",52.9246388,-1.479890889
3786,"River Ness Hotel, Church Street, Inverness, , United Kingdom, Highland, IV11EP",57.5959108,-4.4251368
5478,"Travelodge Birmingham Central Moor Street, Carrs Lane, Birmingham, West Midlands, B47SS",52.47961759,-1.893802543
9623,"Dean Court Hotel, 57, Inverness Terrace",53.962003,-1.084048
360,"Ibis Budget, Etwall Road, Derby, , United Kingdom, South Derbyshire, East Midlands, DE656DX",50.7891185,-1.098468
7090,"Grosvenor Hotel & Spa, 56-58, Eastgate Street, Chester, Cheshire West and Chester, North West, CH11LT",53.18669785,-2.8883998
11258,"Park Grand London Hyde Park, 78-82, Westbourne Terrace",51.51571925,-0.180090759
7575,"Dale Head Hall, Thirlmere, Cumberland, North West, CA124TN",51.88951295,0.9018846
620,"Hilton London Green Park, Half Moon Street, London, , United Kingdom, W1J7BN",56.3744616,-3.9881316
6843,"Holly House Hotel, 20, Hugh Street, London, Westminster, SW1V1RP",51.4924471,-0.145549186
2436,"Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",53.815165,-3.0491969
6454,"Hillside Hotel, 3, Queen's Road, Dunbar, East Lothian, EH421RB",56.00006395,-2.512357045
2280,"Hesketh Hotel, 51-53, Hesketh Avenue, Blackpool, , United Kingdom, North West, FY29JX",50.2236201,-5.2814638
9664,"Bron Orme Hotel, 54, Church Walks, Llandudno, , GB, Conwy, LL302HL",53.32635525,-3.837320435
11255,"The Darlington Hyde Park, 111-117, Sussex Gardens, London",51.51551855,-0.171446836
6131,"Nici Hotel, West Hill Road, Bournemouth, Christchurch and Poole, South West, BH25EJ",51.52668375,-0.5565385
12,"Holiday Inn Express: Kassam Stadium, Grenoble Road, Oxford, , United Kingdom, South East, OX44XP",53.2847402,-2.9639051
603,"The Gun Lodge, High Street, Ardersier, , United Kingdom, Highland, IV27QB",52.6113085,-2.7793429
4086,"The Beverley House Hotel, 142, Sussex Gardens, London, Westminster, W21UB",51.5153154,-0.1731155
2408,"La Tour, 92-94, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.8160075,-3.0494477
10408,"The Limes, 12, Hoole Road, Chester, Cheshire West and Chester, North West, CH23NJ",57.18599985,-2.1822257
7450,"Bennetts, 20-22, Derby Road, Nottingham, Erewash, East Midlands, NG101LW",52.9004829,-1.274157408
7539,"The Belgrave, 80-86, Belgrave Road, London, Westminster, SW1V2BJ",51.4901136,-0.138092327
7700,"Elgin Hotel, 36-42, Queens Promenade, Blackpool, North West, FY29RW",51.773918,-1.4899285
11132,"The Cambridge Belfry, Back Lane, Cambridge, , GB, South Cambridgeshire, East of England, CB236BW",57.15006395,-2.10417575
5634,"DoubleTree by Hilton Lincoln, Brayford Wharf North, Lincoln, East Midlands, LN11YW",50.2248922,-3.81829215
3803,"Mercure Hotel, 2, St Mary's Street, Bedford, , GB, East of England, MK420AR",50.82583695,-0.44267635
4076,"Normandie Hotel, 96, Sussex Gardens, London, Westminster, W21UH",51.5163223,-0.1712792
2403,"The Gallery, 108, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.8162719,-3.0486779
2406,"Lumada, 100, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",53.8160788,-3.049217
